=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2021.06.02 11:15:37 =~=~=~=~=~=~=~=~=~=~=~=
[INFO: Main      ] Starting Contiki-NG-70237d3-dirty
[INFO: Main      ] - Routing: nullrouting
[INFO: Main      ] - Net: nullnet
[INFO: Main      ] - MAC: CSMA
[INFO: Main      ] - 802.15.4 PANID: 0xabcd
[INFO: Main      ] - 802.15.4 Default channel: 17
[INFO: Main      ] Node ID: 40267
[INFO: Main      ] Link-layer address: 0012.4b00.18e6.9d4b
[INFO: Zoul      ] Zolertia Firefly platform
9dc8,56,28,492,272024,1425,128074827,127710054,4208049,4208048
de23,57,1311,631,36116,266,127863266,127795197,4273919,4273919
9dc8,58,29,493,51352,269,128143691,128074854,4276428,4276427
de23,59,1312,632,36796,271,127932641,127863292,4344292,4344292
de23,60,1313,633,72964,538,128070368,127932667,4481507,4481507
9dc8,61,30,494,153904,806,128350027,128143718,4483504,4483503
de23,62,1314,634,142128,1048,128338654,128070394,4749539,4749538
9dc8,63,31,495,200292,1048,128618315,128350053,4751535,4751535
de23,64,1315,635,69336,511,128469469,128338680,4881635,4881634
9dc8,65,32,496,97560,511,128749131,128618341,4883375,4883375
de23,66,1316,636,134952,995,128724187,128469495,5135330,5135329
9dc8,67,33,497,189824,995,129003850,128749157,5137839,5137838
de23,68,1317,637,11812,87,128746459,128724213,5157117,5157116
9dc8,69,34,498,20412,107,129031242,129003877,5164719,5164718
de23,70,1318,638,129568,955,128990937,128746485,5402081,5402081
9dc8,71,35,499,179636,941,129272138,129031269,5406382,5406382
de23,72,1319,639,62812,463,129109464,128990963,5520124,5520123
9dc8,73,36,500,87192,457,129389130,129272164,5523374,5523373
de23,74,1320,640,110296,813,129317590,129109490,5729248,5729248
9dc8,75,37,501,159280,833,129602378,129389156,5735113,5735112
de23,76,1321,641,97524,719,129501652,129317616,5912315,5912314
9dc8,77,38,502,133548,699,129781321,129602404,5915309,5915309
de23,78,1322,642,98456,726,129687507,129501679,6098655,6098655
9dc8,79,39,503,138632,726,129967177,129781348,6101421,6101420
de23,80,1323,643,143240,1055,129957585,129687533,6369502,6369502
9dc8,81,40,504,205412,1075,130242377,129967203,6375596,6375596
de23,82,1324,644,75700,558,130100431,129957611,6511326,6511326
9dc8,83,41,505,102736,538,130380105,130242403,6513068,6513067
de23,84,1325,645,30020,221,130157007,130100458,6568926,6568925
9dc8,85,42,506,46144,242,130442056,130380131,6575788,6575787
de23,86,1326,646,64860,478,130279374,130157033,6690270,6690269
de23,87,1327,647,40996,302,130356685,130279400,6768605,6768604
9dc8,88,43,507,148832,779,130641480,130442083,6775212,6775211
de23,89,1328,648,138404,1021,130618059,130356712,7029469,7029468
9dc8,90,44,508,195176,1022,130903112,130641507,7035846,7035846
de23,91,1329,649,90304,666,130788554,130618085,7200220,7200220
9dc8,92,45,509,123208,645,131068232,130903138,7202469,7202468
de23,93,1330,650,75556,557,130931145,130788580,7343324,7343323
9dc8,94,46,510,107652,564,131212615,131068258,7345834,7345834
de23,95,1331,651,22944,169,130974408,130931171,7386588,7386587
9dc8,96,47,511,30912,162,131254087,131212642,7387050,7387050
de23,97,1332,652,54716,403,131077575,130974434,7489243,7489243
9dc8,98,48,512,77088,403,131357255,131254114,7491498,7491498
de23,99,1333,653,18204,134,131111879,131077602,7523291,7523291
9dc8,100,49,513,25628,134,131391559,131357282,7524778,7524777
de23,101,1334,654,3680,27,131118791,131111905,7529691,7529691
9dc8,102,50,514,5156,27,131398471,131391586,7532714,7532713
de23,103,1335,655,13588,100,131144391,131118817,7556315,7556315
9dc8,104,51,515,20664,108,131426119,131398498,7559082,7559081
de23,105,1336,656,41252,304,131222214,131144417,7633883,7633882
9dc8,106,52,516,56320,295,131501639,131426146,7635626,7635625
de23,107,1337,657,205012,1511,131609027,131222240,8020954,8020953
9dc8,108,53,517,292764,1532,131893831,131501665,8028073,8028072
de23,109,1338,658,22924,169,131652291,131609053,8064218,8064217
9dc8,110,54,518,30956,162,131935303,131893857,8068777,8068776
de23,111,1339,659,78404,577,131800001,131652317,8211417,8211417
9dc8,112,55,519,107776,564,132079686,131935329,8213417,8213416
de23,113,1340,660,201632,1485,132180158,131800028,8591576,8591576
9dc8,114,56,520,287540,1506,132465222,132079713,8598952,8598951
de23,115,1341,661,141544,1042,132446908,132180185,8858839,8858839
9dc8,116,57,521,194944,1021,132726598,132465248,8860583,8860583
de23,117,1342,662,18184,134,132481212,132446934,8892887,8892887
9dc8,118,58,522,25612,134,132760901,132726624,8893634,8893634
de23,119,1343,663,29072,214,132535995,132481238,8947415,8947415
9dc8,120,59,523,41124,215,132815941,132760928,8949159,8949159
de23,121,1344,664,32316,238,132596923,132536022,9007602,9007601
9dc8,122,60,524,46236,242,132877893,132815968,9011367,9011366
de23,123,1345,665,102392,754,132789945,132596949,9201366,9201366
9dc8,124,61,525,143880,753,133070661,132877920,9204647,9204646
de23,125,1346,666,33424,246,132852921,132789971,9264598,9264598
9dc8,126,62,526,46212,242,133132613,133070687,9265574,9265574
