=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2021.06.02 11:22:46 =~=~=~=~=~=~=~=~=~=~=~=
[INFO: Main      ] Starting Contiki-NG-70237d3-dirty
[INFO: Main      ] - Routing: nullrouting
[INFO: Main      ] - Net: nullnet
[INFO: Main      ] - MAC: CSMA
[INFO: Main      ] - 802.15.4 PANID: 0xabcd
[INFO: Main      ] - 802.15.4 Default channel: 17
[INFO: Main      ] Node ID: 40267
[INFO: Main      ] Link-layer address: 0012.4b00.18e6.9d4b
[INFO: Zoul      ] Zolertia Firefly platform
9dc8,54,29,583,53244,278,140338491,140267350,2401724,2401723
de23,55,1310,724,72332,533,140192380,140055960,2533861,2533860
9dc8,56,30,584,106332,555,140480571,140338518,2544315,2544315
de23,57,1311,725,15236,112,140221052,140192407,2562533,2562532
9dc8,58,31,585,15148,79,140500795,140480598,2563771,2563771
de23,59,1312,726,43860,323,140303739,140221078,2644224,2644223
9dc8,60,32,586,60920,318,140582203,140500822,2645435,2645434
de23,61,1313,727,14544,107,140331131,140303766,2671844,2671844
9dc8,62,33,587,22800,119,140612667,140582230,2676411,2676410
de23,63,1314,728,43860,323,140413818,140331157,2755556,2755556
9dc8,64,34,588,60740,317,140693819,140612693,2757819,2757818
de23,65,1315,729,205312,1512,140800887,140413845,3141859,3141859
9dc8,66,35,589,288740,1508,141079867,140693845,3143354,3143353
de23,67,1316,730,20876,154,140840311,140800914,3182051,3182050
9dc8,68,36,590,30448,159,141120570,141079893,3183061,3183060
de23,69,1317,731,29192,215,140895350,140840337,3237091,3237090
9dc8,70,37,591,45628,238,141181498,141120597,3245498,3245497
de23,71,1318,732,31224,230,140954230,140895377,3295971,3295970
9dc8,72,38,592,45524,238,141242426,141181525,3306426,3306425
de23,73,1319,733,102268,753,141146996,140954256,3488226,3488225
9dc8,74,39,593,144328,754,141435450,141242453,3499193,3499193
de23,75,1320,734,226140,1667,141573745,141147023,3914721,3914720
9dc8,76,40,594,319576,1667,141862201,141435476,3924691,3924691
de23,77,1321,735,43020,317,141654896,141573771,3995617,3995616
9dc8,78,41,595,60796,317,141943353,141862228,4006072,4006072
de23,79,1322,736,53860,397,141756527,141654922,4098528,4098528
9dc8,80,42,596,75996,397,142044985,141943380,4107960,4107959
de23,81,1323,737,10456,77,141776239,141756554,4117728,4117728
9dc8,82,43,597,7668,40,142055225,142045012,4117944,4117943
de23,83,1324,738,116756,860,141996397,141776265,4336890,4336890
9dc8,84,44,598,166992,872,142278457,142055252,4341687,4341687
de23,85,1325,739,10992,81,142017133,141996424,4359135,4359135
9dc8,86,45,599,15292,80,142298937,142278483,4361911,4361911
de23,87,1326,740,43424,320,142099053,142017159,4440543,4440543
9dc8,88,46,600,60724,317,142380089,142298963,4444087,4444087
de23,89,1327,741,186400,1373,142450538,142099079,4791774,4791774
9dc8,90,47,601,265960,1389,142735672,142380115,4799414,4799414
de23,91,1328,742,105888,780,142650216,142450564,4990942,4990941
9dc8,92,48,602,144252,754,142928696,142735699,4992438,4992437
de23,93,1329,743,15476,114,142679400,142650242,5020382,5020381
9dc8,94,49,603,22824,119,142959160,142928722,5022902,5022901
de23,95,1330,744,3668,27,142686312,142679426,5028317,5028317
9dc8,96,50,604,7664,40,142969400,142959186,5032118,5032117
de23,97,1331,745,14516,107,142713704,142686338,5054941,5054941
9dc8,98,51,605,22776,119,142999864,142969426,5063862,5063861
de23,99,1332,746,19004,140,142749543,142713730,5091037,5091037
9dc8,100,52,606,22776,119,143030328,142999890,5093302,5093301
de23,101,1333,747,57680,425,142858342,142749569,5200093,5200092
9dc8,102,53,607,83508,436,143141944,143030354,5204918,5204917
de23,103,1334,748,36352,268,142926950,142858369,5267448,5267447
9dc8,104,54,608,53236,278,143213112,143141970,5276597,5276597
de23,105,1335,749,15040,111,142955366,142926976,5296349,5296348
9dc8,106,55,609,22788,119,143243576,143213138,5306549,5306549
de23,107,1336,750,20648,152,142994277,142955392,5335005,5335004
9dc8,108,56,610,22784,119,143274040,143243602,5337525,5337525
de23,109,1337,751,22416,165,143036517,142994303,5377015,5377015
9dc8,110,57,611,53212,278,143345208,143274066,5408437,5408437
de23,111,1338,752,26888,198,143087204,143036543,5428444,5428444
9dc8,112,58,612,22748,119,143375671,143345234,5439669,5439669
de23,113,1339,753,34604,255,143152484,143087231,5493212,5493212
9dc8,114,59,613,45616,238,143436599,143375698,5499829,5499828
de23,115,1340,754,35384,261,143219299,143152510,5561052,5561051
9dc8,116,60,614,53232,278,143507767,143436626,5571509,5571508
de23,117,1341,755,8392,62,143235171,143219326,5575900,5575899
9dc8,118,61,615,7492,39,143517751,143507794,5580725,5580724
de23,119,1342,756,13164,97,143260003,143235197,5601756,5601755
9dc8,120,62,616,22984,120,143548471,143517778,5611957,5611956
de23,121,1343,757,129076,951,143503457,143260029,5844187,5844187
9dc8,122,63,617,174684,912,143781943,143548498,5844916,5844916
de23,123,1344,758,7332,54,143517281,143503483,5859291,5859291
9dc8,124,64,618,15296,80,143802423,143781969,5866164,5866164
de23,125,1345,759,14376,106,143544417,143517307,5885147,5885146
9dc8,126,65,619,22788,119,143832887,143802449,5895375,5895375
de23,127,1346,760,40324,297,143620448,143544443,5961691,5961690
9dc8,128,66,620,53092,277,143903799,143832913,5967540,5967539
de23,129,1347,761,22824,168,143663456,143620474,6004187,6004186
9dc8,130,67,621,30472,159,143944503,143903825,6008500,6008499
de23,131,1348,762,28228,208,143716703,143663482,6057205,6057205
9dc8,132,68,622,37892,198,143995191,143944529,6057908,6057907
de23,133,1349,763,4620,34,143725407,143716730,6066906,6066906
9dc8,134,69,623,7664,40,144005431,143995217,6067919,6067918
de23,135,1350,764,43688,322,143807839,143725433,6149850,6149850
9dc8,136,70,624,60896,318,144086839,144005457,6150068,6150067
de23,137,1351,765,159680,1176,144108892,143807865,6449881,6449881
9dc8,138,71,625,227916,1190,144391478,144086865,6454707,6454706
de23,139,1352,766,34592,255,144174171,144108918,6514905,6514905
9dc8,140,72,626,53236,278,144462646,144391504,6525875,6525874
de23,141,1353,767,35708,263,144241499,144174198,6583001,6583000
9dc8,142,73,627,45644,238,144523574,144462672,6587315,6587314
de23,143,1354,768,7200,53,144255067,144241525,6596057,6596056
9dc8,144,74,628,7456,39,144533558,144523600,6596787,6596786
de23,145,1355,769,178748,1317,144592216,144255093,6934232,6934231
9dc8,146,75,629,258512,1350,144879157,144533584,6941645,6941644
de23,147,1356,770,10968,81,144612952,144592242,6953944,6953943
9dc8,148,76,630,15148,79,144899381,144879184,6962866,6962865
de23,149,1357,771,112060,826,144824406,144612978,7165399,7165399
9dc8,150,77,631,159424,833,145112629,144899408,7175601,7175601
de23,151,1358,772,98636,727,145010517,144824432,7351255,7351254
9dc8,152,78,632,136772,715,145295669,145112656,7359153,7359153
de23,153,1359,773,76492,564,145154899,145010543,7496406,7496406
9dc8,154,79,633,106380,555,145437749,145295695,7500465,7500464
de23,155,1360,774,2444,18,145159507,145154926,7503574,7503574
9dc8,156,80,634,7664,40,145447989,145437775,7510961,7510960
de23,157,1361,775,48480,357,145250899,145159534,7591894,7591894
9dc8,158,81,635,68296,357,145539381,145448015,7603377,7603376
de23,159,1362,776,25768,190,145299538,145250925,7641558,7641557
9dc8,160,82,636,37928,198,145590069,145539407,7653296,7653296
de23,161,1363,777,96312,710,145481297,145299564,7822805,7822805
9dc8,162,83,637,129204,675,145762868,145590095,7826352,7826352
de23,163,1364,778,13028,96,145505873,145481323,7847893,7847893
9dc8,164,84,638,22760,119,145793332,145762895,7856304,7856303
de23,165,1365,779,127732,941,145746767,145505899,8087280,8087279
9dc8,166,85,639,174796,912,146026804,145793359,8089291,8089290
de23,167,1366,780,76360,563,145890893,145746793,8232660,8232660
9dc8,168,86,640,121688,635,146189364,146026830,8253103,8253103
de23,169,1367,781,62100,458,146008140,145890920,8349652,8349651
9dc8,170,87,641,76068,397,146290996,146189390,8353711,8353710
de23,171,1368,782,14652,108,146035788,146008167,8376532,8376531
9dc8,172,88,642,22816,119,146321460,146291022,8384431,8384430
de23,173,1369,783,10976,81,146056524,146035814,8398036,8398035
9dc8,174,89,643,15356,80,146341940,146321486,8405423,8405422
de23,175,1370,784,18184,134,146090828,146056550,8431343,8431342
9dc8,176,90,644,22788,119,146372404,146341966,8435887,8435886
de23,177,1371,785,3664,27,146097740,146090854,8439252,8439251
9dc8,178,91,645,7468,39,146382388,146372430,8445871,8445870
de23,179,1372,786,24956,184,146144843,146097766,8485843,8485843
9dc8,180,92,646,38160,199,146433331,146382414,8497327,8497326
de23,181,1373,787,77108,568,146290250,146144870,8631763,8631763
9dc8,182,93,647,106236,555,146575411,146433358,8639150,8639150
de23,183,1374,788,83956,619,146448713,146290276,8789230,8789229
9dc8,184,94,648,113944,595,146727731,146575438,8790702,8790702
de23,185,1375,789,3672,27,146455625,146448739,8797395,8797394
9dc8,186,95,649,7656,40,146737971,146727757,8800457,8800457
de23,187,1376,790,14540,107,146483016,146455651,8824275,8824274
9dc8,188,96,650,22808,119,146768435,146737997,8832430,8832429
de23,189,1377,791,43884,323,146565704,146483043,8907218,8907218
9dc8,190,97,651,60932,318,146849843,146768461,8913326,8913325
de23,191,1378,792,197028,1451,146937157,146565730,9279185,9279185
9dc8,192,98,652,281220,1468,147225650,146849869,9288136,9288136
de23,193,1379,793,21880,161,146978372,146937183,9320401,9320401
9dc8,194,99,653,30324,158,147266098,147225677,9329069,9329068
de23,195,1380,794,52004,383,147076420,146978399,9416940,9416939
9dc8,196,100,654,68512,358,147357746,147266125,9421741,9421740
