=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2021.06.05 13:12:23 =~=~=~=~=~=~=~=~=~=~=~=
de23,211,1326,168,279832,2077,43580135,43048454,42780791,42780790
de23,212,1327,169,6336,47,43592167,43580161,42792823,42792822
de23,213,1328,170,4712,35,43601127,43592193,42802551,42802550
de23,214,1329,171,3512,26,43607783,43601153,42808183,42808182
de23,215,1330,172,89940,667,43778533,43607809,42979958,42979958
de23,216,1331,173,15520,115,43807973,43778560,43009398,43009398
de23,217,1332,174,18720,139,43843557,43807999,43043729,43043729
de23,218,1333,175,130608,969,44091619,43843583,43292021,43292021
de23,219,1282,176,324504,2437,44715486,44091645,43915892,43915891
de23,220,1283,177,44392,329,44799709,44715512,44000371,44000371
de23,221,1282,178,343876,2581,45460440,44799735,44661874,44661873
de23,222,1283,179,5124,38,45470167,45460466,44670578,44670577
de23,223,1284,180,166448,1237,45786837,45470194,44987020,44987019
de23,224,1285,181,2292,17,45791189,45786863,44992369,44992368
9dc8,225,2,86,2324408,12159,72982818,69870144,45000225,45000225
de23,226,1286,182,181804,1350,46136786,45791215,45338224,45338224
9dc8,227,3,87,256140,1344,73326882,72982844,45344801,45344800
de23,228,1287,183,117208,870,46359504,46136812,45560944,45560943
9dc8,229,4,88,163984,860,73547041,73326908,45564219,45564219
de23,230,1288,184,31412,233,46419152,46359530,45620847,45620847
9dc8,231,5,89,46088,242,73608993,73547068,45626656,45626656
de23,232,1289,185,85184,570,46565070,46419178,45766511,45766510
9dc8,233,6,90,107468,564,73753377,73609020,45770555,45770554
de23,234,1290,186,35448,213,46619598,46565097,45821039,45821038
9dc8,235,7,91,41004,215,73808417,73753403,45826336,45826335
de23,236,1291,187,38348,230,46678477,46619624,45880175,45880174
9dc8,237,8,92,40992,215,73863457,73808443,45881376,45881375
de23,238,1292,188,41828,251,46742733,46678504,45944430,45944430
9dc8,239,9,93,51284,269,73932321,73863483,45951008,45951007
de23,240,1293,189,7832,47,46754765,46742759,45955694,45955694
9dc8,241,10,94,5140,27,73939233,73932347,45956896,45956895
de23,242,1294,190,15728,94,46778829,46754791,45979758,45979758
9dc8,243,11,95,20624,108,73966881,73939259,45985568,45985567
de23,244,1295,191,155156,929,47016651,46778855,46216841,46216840
9dc8,245,12,96,174148,913,74200609,73966907,46218015,46218015
de23,246,1296,192,50732,304,47094474,47016677,46294893,46294893
9dc8,247,13,97,61628,323,74283296,74200635,46300474,46300473
de23,248,1297,193,56544,339,47181257,47094500,46382957,46382957
9dc8,249,14,98,61624,323,74365984,74283323,46383903,46383902
de23,250,1298,194,24344,146,47218633,47181284,46419053,46419052
9dc8,251,15,99,30732,161,74407200,74366011,46424863,46424862
de23,252,1299,195,65864,394,47319496,47218659,46520429,46520428
9dc8,253,16,100,71688,376,74503456,74407227,46521119,46521118
de23,254,1300,196,29232,175,47364296,47319522,46564717,46564716
de23,255,1301,197,1844,11,47367112,47364322,46567788,46567787
9dc8,256,17,101,35884,188,74551584,74503483,46569246,46569246
9dc8,257,18,102,5144,27,74558496,74551611,46576414,46576413
de23,258,1302,198,293780,1761,47817924,47367138,47019371,47019371
9dc8,259,19,103,333292,1747,75005728,74558523,47024414,47024413
9dc8,260,20,104,246440,1291,75336223,75005754,47353628,47353628
de23,261,1303,199,218236,1307,48152513,47817950,47353774,47353773
de23,262,1304,200,82900,497,48279744,48152540,47480681,47480681
9dc8,263,21,105,97240,510,75466783,75336250,47484957,47484956
de23,264,1305,201,5008,30,48287424,48279771,47487621,47487620
9dc8,265,22,106,5156,27,75473695,75466809,47492125,47492124
de23,266,1306,202,54684,328,48371392,48287450,47572329,47572329
9dc8,267,23,107,61700,323,75556383,75473721,47574045,47574044
de23,268,1307,203,188056,1128,48660157,48371418,47860841,47860840
9dc8,269,24,108,215308,1129,75845407,75556409,47863580,47863579
de23,270,1308,204,41836,251,48724413,48660183,47924840,47924840
9dc8,271,25,109,51272,269,75914271,75845433,47932956,47932955
de23,272,1309,205,87940,527,48859324,48724439,48060008,48060007
9dc8,273,26,110,97244,510,76044830,75914297,48065308,48065307
de23,274,1310,206,23980,144,48896187,48859350,48097896,48097895
de23,275,1311,207,3168,19,48901051,48896213,48101991,48101991
9dc8,276,27,111,30888,162,76086302,76044857,48103963,48103963
9dc8,277,28,112,5148,27,76093214,76086329,48111643,48111642
de23,278,1312,208,16348,98,48926139,48901077,48127848,48127847
9dc8,279,29,113,15240,80,76113694,76093241,48131867,48131867
de23,280,1313,209,168988,1014,49185721,48926165,48386663,48386662
9dc8,281,30,114,194900,1022,76375326,76113721,48394011,48394010
9dc8,282,31,115,107592,564,76519710,76375352,48536885,48536885
de23,283,1314,210,97832,587,49335992,49185747,48537447,48537446
de23,284,1315,211,14512,87,49358263,49336018,48558465,48558464
9dc8,285,32,116,20596,108,76547358,76519736,48564763,48564762
de23,286,1316,212,12012,72,49376695,49358290,48577638,48577638
9dc8,287,33,117,10120,53,76560926,76547384,48578102,48578101
