=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2021.06.05 12:50:29 =~=~=~=~=~=~=~=~=~=~=~=
de23,144,1284,4,38052,284,534347,461670,27562852,27562851
de23,145,1285,5,26808,200,585547,534374,27613310,27613310
de23,146,1286,6,5632,42,596299,585573,27625059,27625059
[INFO: Main      ] Starting Contiki-NG-70237d3-dirty
[INFO: Main      ] - Routing: nullrouting
[INFO: Main      ] - Net: nullnet
[INFO: Main      ] - MAC: CSMA
[INFO: Main      ] - 802.15.4 PANID: 0xabcd
[INFO: Main      ] - 802.15.4 Default channel: 17
[INFO: Main      ] Node ID: 40267
[INFO: Main      ] Link-layer address: 0012.4b00.18e6.9d4b
[INFO: Zoul      ] Zolertia Firefly platform
de23,1,1287,7,144036,1075,871497,596325,71440,71439
de23,2,1288,8,6440,48,883785,871523,85230,85229
de23,3,1289,9,163112,1216,1195078,883811,395501,395500
de23,4,1290,10,169256,1263,1518403,1195104,718572,718571
de23,5,1291,11,12352,92,1541955,1518429,742124,742123
de23,6,1292,12,39156,292,1616706,1541981,816876,816875
de23,7,1293,13,24332,181,1663042,1616733,862982,862982
de23,8,1294,14,1468,11,1665858,1663068,867051,867051
de23,9,1295,15,23820,177,1711170,1665884,912619,912619
de23,10,1296,16,77340,576,1858624,1711196,1059051,1059050
de23,11,1297,17,3632,27,1865536,1858651,1066219,1066218
de23,12,1298,18,12460,93,1889344,1865563,1090283,1090282
de23,13,1299,19,18368,137,1924416,1889370,1124358,1124357
de23,14,1300,20,80920,603,2078783,1924442,1279466,1279466
de23,15,1301,21,110356,822,2289213,2078809,1490154,1490153
de23,16,1302,22,64920,484,2413116,2289239,1613801,1613801
de23,17,1303,23,2408,18,2417724,2413142,1619177,1619177
de23,18,1304,24,22780,170,2461243,2417750,1662441,1662441
de23,19,1305,25,77240,576,2608698,2461270,1809385,1809384
de23,20,1306,26,28804,215,2663738,2608724,1865193,1865192
de23,21,1307,27,4152,31,2671674,2663764,1871849,1871848
de23,22,1308,28,20976,157,2711865,2671700,1911811,1911811
de23,23,1309,29,74180,553,2853432,2711891,2053864,2053863
de23,24,1310,30,8704,65,2870072,2853458,2071272,2071271
de23,25,1311,31,118948,887,3097142,2870098,2297575,2297575
de23,26,1312,32,5628,42,3107894,3097168,2308839,2308839
de23,27,1313,33,44872,335,3193653,3107920,2394855,2394854
de23,28,1314,34,12852,96,3218229,3193679,2419175,2419174
de23,29,1315,35,128640,960,3463987,3218255,2664166,2664166
de23,30,1316,36,20504,153,3503155,3464013,2703105,2703105
de23,31,1317,37,52496,392,3603506,3503181,2803457,2803456
de23,32,1318,38,118324,883,3829552,3603532,3029504,3029504
de23,33,1319,39,20096,150,3867952,3829578,3069413,3069413
de23,34,1320,40,27200,203,3919919,3867978,3121125,3121124
de23,35,1321,41,95372,711,4101934,3919945,3302628,3302628
de23,36,1322,42,74120,553,4243500,4101960,3443684,3443683
de23,37,1323,43,23052,172,4287532,4243527,3487487,3487486
de23,38,1324,44,92156,688,4463659,4287558,3664355,3664355
de23,39,1325,45,50936,380,4560938,4463685,3761635,3761635
de23,40,1326,46,28256,211,4614953,4560964,3816419,3816418
de23,41,1327,47,61284,457,4731944,4614980,3932387,3932386
de23,42,1328,48,61212,457,4848935,4731971,4049890,4049890
de23,43,1329,49,131096,978,5099301,4848962,4300769,4300769
de23,44,1330,50,31056,232,5158693,5099328,4359905,4359905
de23,45,1331,51,1472,11,5161509,5158719,4362977,4362977
de23,46,1332,52,14464,108,5189157,5161535,4390625,4390625
de23,47,1333,53,138936,1037,5454626,5189183,4654816,4654816
de23,48,1334,54,32052,239,5515810,5454653,4715771,4715771
de23,49,1335,55,99140,740,5705248,5515836,4905440,4905439
de23,50,1336,56,63236,472,5826079,5705275,5027039,5027039
de23,51,1337,57,10836,81,5846815,5826106,5047519,5047519
de23,52,1338,58,7232,54,5860639,5846841,5061855,5061855
de23,53,1339,59,17956,134,5894943,5860665,5099487,5099487
de23,54,1340,60,28824,215,5949982,5894969,5149946,5149945
de23,55,1341,61,5104,38,5959710,5950008,5161951,5161950
de23,56,1342,62,44080,329,6043933,5959736,5244895,5244894
de23,57,1343,63,20800,155,6083613,6043960,5284830,5284830
de23,58,1344,64,16488,123,6115101,6083639,5316318,5316318
de23,59,1345,65,3604,27,6122013,6115127,5321977,5321977
de23,60,1346,66,14324,107,6149405,6122039,5350366,5350366
de23,61,1347,67,10720,80,6169884,6149431,5371358,5371358
de23,62,1348,68,8600,64,6186268,6169911,5387742,5387742
de23,63,1349,69,9652,72,6204700,6186295,5406174,5406174
de23,64,1350,70,16884,126,6236956,6204726,5437918,5437917
de23,65,1351,71,58640,437,6348827,6236982,5549534,5549533
de23,66,1352,72,37132,277,6419738,6348853,5619704,5619704
9dc8,67,37,37,6308232,33059,33614673,25151605,5633384,5633384
de23,68,1353,73,51096,381,6517273,6419765,5717726,5717725
9dc8,69,38,38,71740,376,33710929,33614699,5729378,5729377
de23,70,1354,74,174612,1305,6851351,6517300,6052317,6052316
9dc8,71,39,39,251328,1317,34048080,33710955,6065761,6065761
de23,72,1355,75,86472,645,7016469,6851377,6216924,6216924
9dc8,73,40,40,123012,645,34213200,34048107,6231905,6231904
de23,74,1356,76,28008,209,7069973,7016496,6270684,6270684
9dc8,75,41,41,35868,188,34261328,34213227,6279777,6279776
de23,76,1357,77,31184,233,7129620,7069999,6330332,6330331
9dc8,77,42,42,46196,242,34323280,34261354,6341729,6341728
de23,78,1358,78,34328,257,7195412,7129647,6396380,6396379
9dc8,79,43,43,46196,242,34385232,34323306,6402428,6402427
de23,80,1359,79,35432,264,7262995,7195438,6463452,6463451
9dc8,81,44,44,56504,296,34461008,34385258,6478944,6478944
de23,82,1360,80,36764,274,7333139,7263022,6533110,6533110
9dc8,83,45,45,46200,242,34522960,34461034,6541664,6541664
de23,84,1361,81,7232,54,7346963,7333165,6548187,6548187
9dc8,85,46,46,10296,54,34536784,34522986,6554720,6554720
de23,86,1362,82,14364,107,7374354,7346989,6575579,6575579
9dc8,87,47,47,20416,107,34564176,34536810,6582624,6582624
de23,88,1363,83,39692,296,7450130,7374381,6651355,6651354
9dc8,89,48,48,56532,296,34639952,34564202,6657632,6657632
de23,90,1364,84,7236,54,7463954,7450156,6664923,6664922
9dc8,91,49,49,10108,53,34653520,34639978,6670715,6670715
de23,92,1365,85,12332,92,7487505,7463980,6687963,6687962
9dc8,93,50,50,25720,135,34688080,34653546,6706016,6706016
de23,94,1366,86,126076,941,7728399,7487532,6928602,6928602
9dc8,95,51,51,179668,941,34928975,34688106,6947680,6947679
de23,96,1367,87,88500,660,7897358,7728426,7097562,7097561
9dc8,97,52,52,117972,618,35087183,34929002,7104863,7104863
de23,98,1368,88,271736,2028,8416522,7897384,7616728,7616728
9dc8,99,53,53,390024,2043,35610191,35087209,7627870,7627870
de23,100,1369,89,35904,268,8485129,8416548,7686104,7686103
de23,101,1370,90,35448,265,8552969,8485155,7753431,7753431
9dc8,102,54,54,102528,537,35747662,35610217,7765854,7765854
de23,103,1371,91,179224,1337,8895238,8552995,8096727,8096726
9dc8,104,55,55,251608,1318,36085070,35747689,8103006,8103005
de23,105,1372,92,26660,199,8946181,8895264,8147414,8147414
9dc8,106,56,56,41012,215,36140110,36085096,8157533,8157533
de23,107,1373,93,63420,473,9067268,8946208,8267249,8267249
9dc8,108,57,57,87280,457,36257102,36140136,8275293,8275293
de23,109,1374,94,39240,293,9142276,9067295,8343766,8343765
9dc8,110,58,58,56264,295,36332622,36257128,8349816,8349816
de23,111,1375,95,41564,310,9221635,9142302,8421617,8421616
9dc8,112,59,59,66736,350,36422222,36332648,8439901,8439900
de23,113,1376,96,14340,107,9249027,9221661,8449750,8449749
9dc8,114,60,60,15264,80,36442702,36422248,8460125,8460124
de23,115,1377,97,18460,138,9284355,9249053,8485589,8485589
de23,116,1378,98,3088,23,9290242,9284381,8491221,8491220
9dc8,117,61,61,25780,135,36477261,36442728,8494941,8494940
9dc8,118,62,62,5160,27,36484173,36477288,8501596,8501596
de23,119,1379,99,12848,96,9314818,9290269,8515029,8515029
9dc8,120,63,63,20444,107,36511565,36484200,8528989,8528988
de23,121,1380,100,19536,146,9352194,9314845,8553173,8553173
9dc8,122,64,64,30736,161,36552781,36511592,8570717,8570716
